Date,XLF,IYF,hedge_ratio,signal,strategy_return,cumulative_return
2020-02-25,28.760000228881836,66.53500366210938,0.43237152941810303,1,-0.018856386323161025,0.981143613676839
2020-02-26,28.549999237060547,66.00499725341797,0.43265847686425424,1,-0.003857645171357633,0.9773587097531301
2020-02-27,27.329999923706055,63.0,0.43376729596009744,0,-0.023034463992686927,0.9548457757453827
2020-02-28,26.59000015258789,61.7400016784668,0.4309047311604825,1,-0.0,0.9548457757453827
2020-03-02,27.950000762939453,64.8499984741211,0.4311583549831928,1,0.02944133189514086,0.9829577071377756
2020-03-03,26.899999618530273,62.685001373291016,0.4294924670033202,1,-0.023173035941061404,0.9601795928617287
2020-03-04,27.790000915527344,64.9800033569336,0.42789119041810414,1,0.017361118188989798,0.9768493842560574
2020-03-05,26.450000762939453,62.404998779296875,0.4244912374628516,1,-0.03126246696737363,0.946310662648653
2020-03-06,25.549999237060547,60.650001525878906,0.42210139367044114,1,-0.022088680690951584,0.9254079085869641
2020-03-09,22.809999465942383,54.744998931884766,0.41898809911513185,1,-0.06614408272125225,0.8641976513304869
2020-03-10,24.149999618530273,57.78499984741211,0.4201134880491757,1,0.03547967774086801,0.8948591055041075
2020-03-11,22.84000015258789,54.564998626708984,0.42077149968517025,1,-0.030833954661181388,0.8672670604168485
2020-03-12,20.3700008392334,49.0,0.4192093263275503,1,-0.06522975163201818,0.810695445467227
2020-03-13,23.049999237060547,54.44499969482422,0.4282980692612505,1,0.08498238003351047,0.879590273905359
2020-03-16,19.889999389648438,47.11000061035156,0.42822785748798115,1,-0.07939163021512272,0.8097581681386462
2020-03-17,20.969999313354492,48.63999938964844,0.43735594178284365,1,0.04039101797572635,0.8424651248639254
2020-03-18,19.190000534057617,44.82500076293945,0.43592962135631375,1,-0.05057981456852483,0.799853395067859
2020-03-19,19.610000610351562,45.380001068115234,0.4397076551986173,1,0.016488944222306946,0.8130421330851557
2020-03-20,18.90999984741211,43.70000076293945,0.4405715987860193,1,-0.019417817318758798,0.7972546294724542
2020-03-23,17.65999984741211,41.18000030517578,0.4382313595322134,1,-0.04069662811114182,0.7648090543069276
2020-03-24,19.850000381469727,46.01499938964844,0.4400711045363004,1,0.07255575946481357,0.8203003560877326
2020-03-25,20.389999389648438,47.439998626708984,0.4381683376884092,1,0.013575793352469999,0.8314365842089372
2020-03-26,21.670000076293945,50.46500015258789,0.43706516901313874,1,0.03483619426523129,0.86040067057566
2020-03-27,21.010000228881836,49.025001525878906,0.43647954544519646,1,-0.017985365582612024,0.8449260499678323
2020-03-30,21.40999984741211,50.099998474121094,0.4350457274644061,1,0.009467618546479107,0.852925487508911
2020-03-31,20.81999969482422,48.63999938964844,0.4358150803090001,1,-0.014879251857933174,0.8402345943642154
2020-04-01,19.549999237060547,45.6150016784668,0.436641154104499,1,-0.03389504012426803,0.8117548090744423
2020-04-02,20.040000915527344,46.64500045776367,0.43756707529615413,1,0.015204552928406731,0.8240971780339035
2020-04-03,19.639999389648438,45.630001068115234,0.4384615884903945,1,-0.010438656302875821,0.8154947108322377
2020-04-06,21.049999237060547,49.19499969482422,0.4348653392448965,1,0.0375359561351719,0.8461050845265011
2020-04-07,21.260000228881836,49.584999084472656,0.4355600631159195,1,0.006528846233881823,0.8516291745210801
2020-04-08,22.190000534057617,52.119998931884766,0.4319441441406807,1,0.021476417973462156,0.8699191186314893
2020-04-09,23.3799991607666,54.560001373291016,0.43451151137011673,0,0.03340619308587311,0.8989798046775854
2020-04-13,22.530000686645508,52.59000015258789,0.43468051171124467,0,-0.0,0.8989798046775854
2020-04-14,22.6299991607666,53.185001373291016,0.4317335503407262,0,-0.0,0.8989798046775854
2020-04-15,21.649999618530273,50.7599983215332,0.4327664330847993,0,-0.0,0.8989798046775854
2020-04-16,21.270000457763672,49.939998626708984,0.4323460591182918,0,-0.0,0.8989798046775854
2020-04-17,22.389999389648438,52.41999816894531,0.43331383528465767,0,0.0,0.8989798046775854
2020-04-20,22.0,51.09000015258789,0.43664295686169363,0,-0.0,0.8989798046775854
2020-04-21,21.290000915527344,49.70000076293945,0.43491856937055967,0,-0.0,0.8989798046775854
2020-04-22,21.520000457763672,50.310001373291016,0.43415174651829713,0,0.0,0.8989798046775854
2020-04-23,21.43000030517578,50.17499923706055,0.4335259027011756,0,-0.0,0.8989798046775854
2020-04-24,21.739999771118164,50.685001373291016,0.4352364745571989,0,0.0,0.8989798046775854
2020-04-27,22.479999542236328,52.47999954223633,0.43447498234203674,0,0.0,0.8989798046775854
2020-04-28,22.719999313354492,52.939998626708984,0.435201130397455,0,0.0,0.8989798046775854
2020-04-29,23.3799991607666,54.65999984741211,0.43354225570611354,0,0.0,0.8989798046775854
2020-04-30,22.790000915527344,53.38999938964844,0.43281899908843924,0,-0.0,0.8989798046775854
2020-05-01,22.059999465942383,51.665000915527344,0.4330800362173388,0,-0.0,0.8989798046775854
2020-05-04,21.860000610351562,51.415000915527344,0.4313950185331206,0,-0.0,0.8989798046775854
2020-05-05,21.790000915527344,51.494998931884766,0.4293705401688988,0,-0.0,0.8989798046775854
2020-05-06,21.31999969482422,50.525001525878906,0.4283314346055503,0,-0.0,0.8989798046775854
2020-05-07,21.81999969482422,51.54499816894531,0.4295287226586321,0,0.0,0.8989798046775854
2020-05-08,22.290000915527344,52.709999084472656,0.4289819187651635,0,0.0,0.8989798046775854
2020-05-11,21.860000610351562,51.86000061035156,0.42779455324174764,0,-0.0,0.8989798046775854
2020-05-12,21.290000915527344,50.17499923706055,0.4303987598729361,0,-0.0,0.8989798046775854
2020-05-13,20.65999984741211,48.69499969482422,0.4306236804654447,0,-0.0,0.8989798046775854
2020-05-14,21.190000534057617,49.779998779296875,0.4319144860177618,0,0.0,0.8989798046775854
2020-05-15,21.049999237060547,49.654998779296875,0.43030115204063135,0,-0.0,0.8989798046775854
2020-05-18,22.1299991607666,52.279998779296875,0.42920561303641164,0,0.0,0.8989798046775854
2020-05-19,21.59000015258789,51.220001220703125,0.42764650693355016,0,-0.0,0.8989798046775854
2020-05-20,22.06999969482422,52.30500030517578,0.4278967499115753,0,0.0,0.8989798046775854
2020-05-21,22.0,52.15999984741211,0.4277583564469917,0,-0.0,0.8989798046775854
2020-05-22,21.920000076293945,52.17499923706055,0.42615379877400167,0,-0.0,0.8989798046775854
2020-05-26,23.059999465942383,54.5099983215332,0.4289222460523512,0,0.0,0.8989798046775854
2020-05-27,24.059999465942383,56.2400016784668,0.43375698872516827,1,0.0,0.8989798046775854
2020-05-28,23.68000030517578,55.744998931884766,0.43106269690321986,1,-0.011976052901753576,0.8882135749791585
2020-05-29,23.40999984741211,55.185001373291016,0.43048965320931143,1,-0.007071719500548347,0.8819323777203267
2020-06-01,23.68000030517578,55.904998779296875,0.42976006837026515,1,0.0059169639973048254,0.8871507398473554
2020-06-02,23.8700008392334,56.310001373291016,0.4300175210982833,1,0.004910283274623373,0.8915069012872975
2020-06-03,24.760000228881836,58.21500015258789,0.4312848043367632,1,0.022737535690015066,0.9117775712732121
2020-06-04,25.299999237060547,58.71500015258789,0.43678617921724894,1,0.018105088490032888,0.9282853848843409
2020-06-05,26.239999771118164,60.900001525878906,0.4366935733304231,1,0.02089975023604531,0.9476863175761948
2020-06-08,26.739999771118164,61.994998931884766,0.43704554134851625,1,0.011203017491914305,0.9583032639688487
2020-06-09,26.170000076293945,60.959999084472656,0.43522706662796784,1,-0.014019940361276234,0.9448679093599891
2020-06-10,25.190000534057617,59.040000915527344,0.43294380554990625,1,-0.023739515081978503,0.9224372033752601
2020-06-11,23.1299991607666,54.6349983215332,0.43061267869315595,1,-0.04947639272932042,0.8767983380329297
2020-06-12,23.829999923706055,56.34000015258789,0.42990081668135693,1,0.016825572353751206,0.8915509719091516
2020-06-15,24.15999984741211,56.69499969482422,0.43296006901772804,1,0.011139273272587524,0.9014822018216886
2020-06-16,24.540000915527344,57.60499954223633,0.4328065186200855,1,0.008779167592146307,0.9093964651528182
2020-06-17,24.170000076293945,56.86000061035156,0.43201053708113285,1,-0.009480020584750174,0.9007753679434705
2020-06-18,24.139999389648438,56.7400016784668,0.432358515990519,1,-0.00032950942221763235,0.9004785539724315
2020-06-19,23.979999542236328,56.2400016784668,0.43332017259720956,1,-0.00281799977605968,0.8979410056089906
2020-06-22,23.709999084472656,56.130001068115234,0.4295249523475396,1,-0.010411865102705524,0.8885917649884021
2020-06-23,23.81999969482422,56.28499984741211,0.43016319271689024,1,0.003453317709427222,0.8916603546668876
2020-06-24,22.979999542236328,54.3650016784668,0.4299487970172777,1,-0.0205907311421896,0.8733004160337924
2020-06-25,23.59000015258789,55.599998474121094,0.4313799972372119,1,0.01677780424690768,0.8879524794627505
2020-06-26,22.579999923706055,53.58000183105469,0.42911491086977044,1,-0.027142348305677348,0.8638513639862827
2020-06-29,22.829999923706055,54.290000915527344,0.4280338067358084,1,0.005385459325907376,0.8685036003706603
2020-06-30,23.139999389648438,55.06999969482422,0.42756699567490486,1,0.007428926538760574,0.874955649816463
2020-07-01,22.940000534057617,55.005001068115234,0.4245249722657816,1,-0.008138339632909424,0.8678349635745236
2020-07-02,22.969999313354492,55.05500030517578,0.42458500363251384,1,0.0009218153133264369,0.8686349471333866
2020-07-06,23.40999984741211,55.779998779296875,0.42694594265067115,1,0.013564244625123659,0.8804173240462352
2020-07-07,22.93000030517578,54.65999984741211,0.4269828171422413,1,-0.011931449749833373,0.8699126689854947
2020-07-08,23.170000076293945,55.0,0.42867366094791676,1,0.007810677537726641,0.8767072763289235
2020-07-09,22.68000030517578,54.04499816894531,0.4273348375377028,1,-0.01370467846703978,0.8646922849971214
2020-07-10,23.459999084472656,55.29499816894531,0.4317980142948612,1,0.024507706120873246,0.8858839094028171
2020-07-13,23.559999465942383,55.11000061035156,0.43507298664004224,1,0.005707234861158417,0.8909398569335002
2020-07-14,23.68000030517578,55.61000061035156,0.43344444883221117,1,0.0011461000473230228,0.8919609631456936
2020-07-15,24.149999618530273,56.68000030517578,0.4335053874659856,1,0.011507979273585022,0.9022256314224212
2020-07-16,24.149999618530273,56.43000030517578,0.43535603779396376,1,0.0019120738582035835,0.9039507534664654
2020-07-17,23.950000762939453,56.334999084472656,0.4326892489753553,1,-0.00754859420595579,0.897127196046379
2020-07-20,23.84000015258789,56.13999938964844,0.4321705887036719,1,-0.003095203370821839,0.8943504049251204
2020-07-21,24.309999465942383,56.79999923706055,0.43538399296944286,1,0.014634000053584482,0.907438328798718
2020-07-22,24.309999465942383,57.06999969482422,0.4334567325560476,1,-0.002069610545487915,0.9055602848640563
2020-07-23,24.329999923706055,57.029998779296875,0.43403641168839624,1,0.0011265395754118418,0.9065804343628768
2020-07-24,24.270000457763672,56.72999954223633,0.4352416918201965,1,-0.000182874577820508,0.9064146438486824
2020-07-27,24.06999969482422,56.59000015258789,0.4329051833408551,1,-0.00716655970593078,0.8999187691852109
2020-07-28,24.010000228881836,56.685001373291016,0.43109936285701095,1,-0.0032194527574789748,0.8970215232222505
2020-07-29,24.459999084472656,57.79999923706055,0.430510750101518,1,0.010262388884467821,0.9062271069312948
2020-07-30,24.020000457763672,57.005001068115234,0.4288734370574329,1,-0.012067125943548002,0.8952915502984977
2020-07-31,24.030000686645508,56.869998931884766,0.42997736990896557,1,0.0014320090911116006,0.8965736159377204
2020-08-03,24.100000381469727,56.810001373291016,0.4316425634736952,1,0.003366636532451508,0.8995920534271686
2020-08-04,24.0,56.869998931884766,0.4295384073429093,1,-0.004605254989244966,0.8954492026348381
2020-08-05,24.329999923706055,57.56999969482422,0.4299828714628677,1,0.008462899608160388,0.903027299340944
2020-08-06,24.31999969482422,57.625,0.4294266536256008,1,-0.0008218147721607114,0.9022851781666812
2020-08-07,24.84000015258789,58.540000915527344,0.4315830889324118,1,0.014562929383627202,0.915425093500216
2020-08-10,25.020000457763672,58.834999084472656,0.4325205883069317,1,0.005071530511713962,0.9200676997930909
2020-08-11,25.309999465942383,59.154998779296875,0.4350639714457003,1,0.009238236499731128,0.9285675027995431
2020-08-12,25.239999771118164,59.19499969482422,0.43369371609689816,1,-0.0030598857589325384,0.9257261923215192
2020-08-13,25.079999923706055,58.779998779296875,0.4339833144602265,1,-0.0032986231474359433,0.9226725704753398
2020-08-14,25.18000030517578,58.82500076293945,0.4353229380483813,1,0.003654998303649296,0.9260449371552509
2020-08-17,24.760000228881836,58.45000076293945,0.4311398534979464,1,-0.01390479319783719,0.913168473812203
2020-08-18,24.600000381469727,58.150001525878906,0.4305160752549382,1,-0.004249170030031919,0.9092882657009103
2020-08-19,24.59000015258789,57.915000915527344,0.4320158681557997,1,0.0013333239165092927,0.9105006414925705
2020-08-20,24.360000610351562,57.779998779296875,0.4291854374563416,1,-0.008346331100464285,0.9029013016714884
2020-08-21,24.309999465942383,57.69499969482422,0.4288781810716505,1,-0.0014212253472936824,0.9016180754554484
2020-08-24,24.889999389648438,58.775001525878906,0.4308680957843494,1,0.015830253279639092,0.9158909179514089
2020-08-25,24.959999084472656,58.94499969482422,0.4308669582824994,1,0.0015661387687198709,0.917325330225931
2020-08-26,24.84000015258789,58.71500015258789,0.4305232701532449,1,-0.0031264349368172782,0.9144573722650852
2020-08-27,25.260000228881836,59.56999969482422,0.43138341264479857,1,0.01063899645365432,0.9241862810056315
2020-08-28,25.360000610351562,60.0,0.4300002614896274,1,0.0008449436382239636,0.9249671663243012
2020-08-31,25.059999465942383,59.26499938964844,0.43022240268017914,1,-0.006562190261242478,0.9188973557934788
2020-09-01,25.1299991607666,59.375,0.4306010898415683,1,0.0019947565540987698,0.9207303323164918
2020-09-02,25.489999771118164,60.2599983215332,0.43026183655227423,1,0.007907321740356667,0.9280108432902239
2020-09-03,25.100000381469727,59.244998931884766,0.4309975121585623,1,-0.00805290647042263,0.9205376587656696
2020-09-04,25.290000915527344,59.255001068115234,0.4340648269355566,0,0.0074969784004110035,0.9274389097102008
2020-09-08,24.639999389648438,57.89500045776367,0.43318786101108353,0,-0.0,0.9274389097102008
2020-09-09,24.889999389648438,58.57500076293945,0.432406933504718,0,0.0,0.9274389097102008
2020-09-10,24.540000915527344,57.654998779296875,0.4331680757336635,0,-0.0,0.9274389097102008
2020-09-11,24.709999084472656,57.79499816894531,0.4350354161601745,0,0.0,0.9274389097102008
2020-09-14,25.049999237060547,58.81999969482422,0.43328083440182746,0,0.0,0.9274389097102008
2020-09-15,24.709999084472656,58.52000045776367,0.42977574790654116,0,-0.0,0.9274389097102008
2020-09-16,24.989999771118164,59.06999969482422,0.4304077629146747,0,0.0,0.9274389097102008
2020-09-17,24.729999542236328,58.3849983215332,0.43099203401224573,0,-0.0,0.9274389097102008
2020-09-18,24.68000030517578,57.93000030517578,0.4334212766633484,0,0.0,0.9274389097102008
2020-09-21,23.93000030517578,56.404998779296875,0.43203829128602683,0,-0.0,0.9274389097102008
2020-09-22,23.729999542236328,56.35499954223633,0.4289345730299296,0,-0.0,0.9274389097102008
2020-09-23,23.200000762939453,54.720001220703125,0.4316914959174368,-1,-0.0,0.9274389097102008
2020-09-24,23.25,54.84000015258789,0.4317516145932702,-1,-0.0012084560281730118,0.9263181405689993
2020-09-25,23.489999771118164,55.54999923706055,0.430561657929304,-1,-0.004732795997209363,0.921934065781172
2020-09-28,24.049999237060547,56.83000183105469,0.43068414510328856,-1,-0.01391875642869694,0.9091018900762456
2020-09-29,23.75,56.23500061035156,0.42994780807376864,-1,0.007964785584162625,0.9163426917048599
2020-09-30,24.06999969482422,56.7400016784668,0.4317147075360879,-1,-0.009612657758201538,0.907534203020272
2020-10-01,24.110000610351562,57.189998626708984,0.4291056405615571,-1,0.0017620106880422582,0.9091332879857577
2020-10-02,24.299999237060547,57.68000030517578,0.42868405459501957,-1,-0.004203929933738996,0.9053113553426358
2020-10-05,24.700000762939453,58.5,0.4294992623810946,-1,-0.010366641474061048,0.8959263170994024
2020-10-06,24.450000762939453,57.95500183105469,0.42925851562844364,-1,0.006120152706115345,0.9014095229734783
2020-10-07,24.860000610351562,58.67499923706055,0.4309614039536103,-1,-0.011436064805139614,0.8911009452527836
2020-10-08,25.200000762939453,59.459999084472656,0.4310360696404402,-1,-0.007910857320419724,0.8840515728167977
2020-10-09,25.229999542236328,59.54999923706055,0.43089384265119346,0,-0.000538000659751141,0.8835759524873682
2020-10-12,25.510000228881836,60.029998779296875,0.43209345554319534,0,0.0,0.8835759524873682
2020-10-13,25.020000457763672,59.060001373291016,0.43099076856923885,0,-0.0,0.8835759524873682
2020-10-14,24.780000686645508,58.46500015258789,0.43122829884340197,0,-0.0,0.8835759524873682
2020-10-15,24.969999313354492,58.7400016784668,0.43242660859251786,0,0.0,0.8835759524873682
2020-10-16,24.989999771118164,58.73500061035156,0.43282609749019585,0,0.0,0.8835759524873682
2020-10-19,24.610000610351562,57.81999969482422,0.4330984073739667,0,-0.0,0.8835759524873682
2020-10-20,24.809999465942383,58.209999084472656,0.433631538408713,0,0.0,0.8835759524873682
2020-10-21,24.68000030517578,58.084999084472656,0.4323828850988564,0,-0.0,0.8835759524873682
2020-10-22,25.170000076293945,58.709999084472656,0.43605825873039394,0,0.0,0.8835759524873682
2020-10-23,25.25,58.974998474121094,0.43556607165614225,0,0.0,0.8835759524873682
2020-10-26,24.68000030517578,57.71500015258789,0.4352108325926669,0,-0.0,0.8835759524873682
2020-10-27,24.229999542236328,56.689998626708984,0.4351360424124161,0,-0.0,0.8835759524873682
2020-10-28,23.610000610351562,55.05500030517578,0.43664495987611596,0,-0.0,0.8835759524873682
2020-10-29,23.790000915527344,55.6150016784668,0.43554951538400904,0,0.0,0.8835759524873682
2020-10-30,23.860000610351562,55.53499984741211,0.43734236729379894,0,0.0,0.8835759524873682
2020-11-02,24.309999465942383,56.68000030517578,0.4364942729511961,0,0.0,0.8835759524873682
2020-11-03,24.850000381469727,57.81999969482422,0.4372100592493521,0,0.0,0.8835759524873682
2020-11-04,24.559999465942383,57.66999816894531,0.4334639637574394,0,-0.0,0.8835759524873682
2020-11-05,25.15999984741211,58.814998626708984,0.4351313164509531,0,0.0,0.8835759524873682
2020-11-06,24.959999084472656,58.35499954223633,0.4351775928934139,0,-0.0,0.8835759524873682
2020-11-09,27.010000228881836,62.290000915527344,0.44103699465042,1,0.0,0.8835759524873682
2020-11-10,27.149999618530273,62.77000045776367,0.4400352890428039,1,0.0017846627481633232,0.8851528375749452
2020-11-11,27.040000915527344,62.56999969482422,0.4396702830970935,1,-0.0026494562819003075,0.8828076638289905
2020-11-12,26.59000015258789,61.57500076293945,0.4394683745027725,1,-0.009650326777150924,0.8742882813916675
2020-11-13,27.030000686645508,62.70500183105469,0.4385573996695834,1,0.008482637279583547,0.8817045517605036
2020-11-16,27.6299991607666,63.904998779296875,0.4396961225148148,1,0.01380474906672865,0.8938762618485497
2020-11-17,27.59000015258789,63.75,0.44015172604488606,1,-0.000381202208277963,0.8935355142436058
2020-11-18,27.329999923706055,63.040000915527344,0.4409607901452112,1,-0.004521636836987368,0.8894952711472455
2020-11-19,27.420000076293945,63.14500045776367,0.4416573765221181,1,0.0025586250064056227,0.8917711559910824
2020-11-20,27.18000030517578,62.61000061035156,0.44161681853217016,1,-0.005010757940024533,0.8873027065905152
2020-11-23,27.690000534057617,63.459999084472656,0.4437296080783667,1,0.012768379177608861,0.8986321239935815
2020-11-24,28.65999984741211,65.06999969482422,0.44776364535014473,1,0.023773108495194407,0.919995402974548
2020-11-25,28.559999465942383,64.93000030517578,0.44729089825211216,1,-0.0025258245323192354,0.9176716560160939
2020-11-27,28.469999313354492,64.7249984741211,0.44730564958834457,1,-0.0017390457807103113,0.9160757829946217
2020-11-30,27.8799991607666,63.665000915527344,0.4455746025479808,1,-0.01339807576130708,0.9038021302509611
2020-12-01,28.309999465942383,64.54000091552734,0.44615200077397577,1,0.009299358933824348,0.9122069106653199
2020-12-02,28.6200008392334,64.8550033569336,0.4487377545312428,1,0.008772694690056728,0.9202094233867467
2020-12-03,28.6299991607666,64.94499969482422,0.44833784371499685,1,-0.0002733456158869762,0.9199578881751661
2020-12-04,28.979999542236328,65.84500122070312,0.4475183056584691,1,0.0060119300718511764,0.925488610667923
2020-12-07,28.780000686645508,65.41000366210938,0.4474217513539352,1,-0.003944792761862444,0.921837749895374
2020-12-08,28.770000457763672,65.27999877929688,0.4481384549714495,1,0.0005417963742817912,0.9223371982459434
2020-12-09,28.700000762939453,65.06999969482422,0.44851486031589116,1,-0.0009914637681874734,0.921422734331831
2020-12-10,28.75,65.0199966430664,0.44961051537221786,1,0.002086794965909151,0.9233455546553089
2020-12-11,28.459999084472656,64.58000183105469,0.4482551456068148,1,-0.007044442927790865,0.9168410995929102
2020-12-14,28.1299991607666,63.810001373291016,0.4484516242987596,1,-0.006250582054559956,0.9111103090689117
2020-12-15,28.610000610351562,64.83000183105469,0.44880463100745227,1,0.00989520292491359,0.9201259304641293
2020-12-16,28.65999984741211,64.95999908447266,0.4486865173604984,1,0.0008476700089176198,0.9209058936198112
2020-12-17,28.739999771118164,65.29000091552734,0.44765721310096596,1,0.000511981887253907,0.9213773807572099
2020-12-18,28.489999771118164,64.68000030517578,0.44797808589961924,1,-0.004516243050357671,0.9172162165646084
2020-12-21,28.719999313354492,65.01000213623047,0.44922953988945574,1,0.005787376920038407,0.9225244925270394
2020-12-22,28.440000534057617,64.66000366210938,0.44741732319042427,1,-0.007330715768066689,0.9157617276832437
2020-12-23,28.90999984741211,65.12999725341797,0.4513136031598364,0,0.013273856934236463,0.9279174178423604
2020-12-24,28.950000762939453,65.41000366210938,0.4501015120257004,0,-0.0,0.9279174178423604
2020-12-28,29.09000015258789,65.94999694824219,0.44852819930505844,0,0.0,0.9279174178423604
2020-12-29,28.989999771118164,65.72000122070312,0.448540855095529,0,-0.0,0.9279174178423604
2020-12-30,29.1200008392334,66.08999633789062,0.4480048617239524,0,0.0,0.9279174178423604
2020-12-31,29.479999542236328,66.7699966430664,0.4488161301063808,0,0.0,0.9279174178423604
2021-01-04,29.079999923706055,65.73999786376953,0.4497388890611322,0,-0.0,0.9279174178423604
2021-01-05,29.209999084472656,65.75,0.4516253756425183,0,0.0,0.9279174178423604
2021-01-06,30.5,67.72000122070312,0.4576912409727984,1,0.0,0.9279174178423604
2021-01-07,30.940000534057617,68.47000122070312,0.4592186073557675,1,0.009357309857297123,0.9366002286430944
2021-01-08,30.920000076293945,68.5199966430664,0.45863456156488835,1,-0.0009817394169057533,0.9356807312807526
2021-01-11,31.020000457763672,68.41999816894531,0.4607063617119089,1,0.0039034988777568334,0.9393331599652457
2021-01-12,31.34000015258789,68.79000091552734,0.46289348662838775,1,0.007824500080967302,0.946682972351449
2021-01-13,31.31999969482422,68.94000244140625,0.46166288089503105,1,-0.0016475491108789715,0.9451232656620672
2021-01-14,31.459999084472656,68.94000244140625,0.46362753917163874,1,0.004469967784564544,0.9493479362120191
2021-01-15,30.940000534057617,68.26000213623047,0.46076923985917195,1,-0.011955818565107662,0.9379977045315088
2021-01-19,31.020000457763672,68.44999694824219,0.4606012467358247,1,0.0013031425578230013,0.939220049259424
2021-01-20,30.889999389648438,68.70999908447266,0.4570192086418767,1,-0.005940437986053837,0.93364067080154
2021-01-21,30.559999465942383,68.12999725341797,0.45602449127433775,1,-0.006825229679550717,0.9272683587851497
2021-01-22,30.34000015258789,67.66999816894531,0.455857215681133,1,-0.004119951277264204,0.9234480583260062
2021-01-25,30.1200008392334,67.41000366210938,0.4543884822967365,1,-0.005499684564392848,0.9183693852936121
2021-01-26,29.8799991607666,67.20999908447266,0.45219538957360367,1,-0.0066200184554028665,0.9122897630140915
2021-01-27,29.0,65.33999633789062,0.45165601551398704,1,-0.016869550857179227,0.8968998444604412
2021-01-28,29.540000915527344,66.44999694824219,0.4522256609626982,1,0.01094795598192217,0.9067190644777869
2021-01-29,28.950000762939453,65.19999694824219,0.45187719225349887,1,-0.011466043734780116,0.8963225840293257
2021-02-01,29.329999923706055,66.20999908447266,0.45071631543653007,1,0.006126096878412379,0.9018135430133984
2021-02-02,30.040000915527344,67.62000274658203,0.451801592667699,1,0.01460890599513886,0.9149880522884243
2021-02-03,30.209999084472656,67.72000122070312,0.453632694766873,1,0.004990922393283989,0.919554686648178
2021-02-04,30.8799991607666,69.12000274658203,0.4541794730115262,1,0.0127999674575723,0.9313249567127327
2021-02-05,30.889999389648438,69.2300033569336,0.4536231552810656,1,-0.0003989595578979655,0.9309533957197433
2021-02-08,31.290000915527344,69.7699966430664,0.45581202732561144,1,0.009410968381093572,0.9397145686911337
2021-02-09,31.299999237060547,69.93000030517578,0.45496995881793484,1,-0.0007257772917830766,0.93903254519642
2021-02-10,31.299999237060547,70.0,0.4545069051299647,1,-0.0004554233967175324,0.9386048878050584
2021-02-11,31.200000762939453,70.08000183105469,0.45258768107796354,1,-0.0037142878586260914,0.9351186390662369
2021-02-12,31.520000457763672,70.44999694824219,0.4546873043783596,1,0.007866913527376075,0.9424751365376086
2021-02-16,32.060001373291016,71.11000061035156,0.45807569353400884,1,0.012872316526553646,0.9546069748135275
2021-02-17,32.220001220703125,71.16000366210938,0.46003107476514987,1,0.004668528411322772,0.9590635845970914
2021-02-18,32.029998779296875,70.95999908447266,0.45871856404016503,1,-0.0046040559381245755,0.954648002205388
2021-02-19,32.40999984741211,71.47000122070312,0.46071564812201626,1,0.0085670194947263,0.9628264902508831
2021-02-22,32.709999084472656,72.11000061035156,0.46082376426713023,1,0.005130763505297205,0.9677665252689958
2021-02-23,32.90999984741211,72.62000274658203,0.46034831190344094,1,0.002855158980569711,0.9705296525547122
2021-02-24,33.54999923706055,73.95999908447266,0.46065347256298855,1,0.010952534726751515,0.9811594122776599
2021-02-25,32.939998626708984,72.58999633789062,0.460937755697469,1,-0.009648892892958354,0.9716923101976748
2021-02-26,32.310001373291016,71.36000061035156,0.46009492858985784,1,-0.011315275379378032,0.9606973441237641
2021-03-01,33.31999969482422,73.16000366210938,0.462590079501261,1,0.019654065561078588,0.9795789527095267
2021-03-02,33.20000076293945,72.87000274658203,0.4628235218815077,1,-0.0017677352361765571,0.9778473164782051
2021-03-03,33.459999084472656,73.04000091552734,0.4652714559405703,1,0.00675155522510382,0.9844493066371273
2021-03-04,33.08000183105469,72.08999633789062,0.46614627617927173,1,-0.0053051465629563145,0.9792266587816165
2021-03-05,33.709999084472656,73.41000366210938,0.4663633194296174,1,0.01050926226736263,0.9895176085579457
2021-03-08,34.13999938964844,74.43000030517578,0.4657543354582836,1,0.006275974494741786,0.9957277958313533
2021-03-09,33.83000183105469,74.16999816894531,0.4632514813169632,1,-0.0074531929736626505,0.9883064444197824
2021-03-10,34.52000045776367,75.3499984741211,0.46511011205666575,1,0.01302600247171589,1.0011801266076072
2021-03-11,34.41999816894531,75.54000091552734,0.4626825797707206,1,-0.004069758594892166,0.9971055651823107
2021-03-12,34.77000045776367,76.3499984741211,0.4623188518884706,1,0.005207337878239491,1.0022978307604882
2021-03-15,34.56999969482422,76.26000213623047,0.46027296590510747,1,-0.005207156055363733,0.9970787095417658
2021-03-16,34.209999084472656,75.70999908447266,0.4588627237503305,1,-0.007094086509770173,0.9900053469192265
2021-03-17,34.439998626708984,75.95999908447266,0.4603359402306913,1,0.0052079686041786085,0.9951612636839507
2021-03-18,34.619998931884766,75.93000030517578,0.46286884562176484,1,0.005408289753540517,1.000543384149453
2021-03-19,34.220001220703125,74.69999694824219,0.4650976369905172,0,-0.0040558558669220495,0.9964853243947405
2021-03-22,33.630001068115234,74.20999908447266,0.46038133011622,1,-0.0,0.9964853243947405
2021-03-23,33.15999984741211,73.41999816894531,0.45889443835308596,1,-0.009074673523472705,0.9874425454049264
2021-03-24,33.279998779296875,73.58000183105469,0.45949050579772155,1,0.0026187203835492624,0.990028381326162
2021-03-25,33.84000015258789,74.27999877929688,0.462687739920345,1,0.012455641993399574,1.0023598204072657
